frame_index,sequence_group,image_path,actual_steering_angle,predicted_steering_angle,error,absolute_error,lane_change_detected
444,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_12_244.jpg,0.0,0.039979249238967896,0.039979249238967896,0.039979249238967896,0
445,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_12_310.jpg,0.0,-0.005665511824190617,-0.005665511824190617,0.005665511824190617,0
446,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_12_382.jpg,0.0,0.023078277707099915,0.023078277707099915,0.023078277707099915,0
447,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_12_450.jpg,0.0,0.05497904494404793,0.05497904494404793,0.05497904494404793,0
448,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_12_518.jpg,0.0,0.01732596382498741,0.01732596382498741,0.01732596382498741,0
449,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_12_590.jpg,0.0,0.0217505544424057,0.0217505544424057,0.0217505544424057,0
450,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_12_662.jpg,0.1,0.003054714994505048,-0.09694528500549496,0.09694528500549496,0
451,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_12_729.jpg,0.25,-0.02924390509724617,-0.27924390509724617,0.27924390509724617,0
452,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_12_799.jpg,0.0,-0.039153557270765305,-0.039153557270765305,0.039153557270765305,0
453,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_12_870.jpg,0.0,-0.06958142668008804,-0.06958142668008804,0.06958142668008804,0
454,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_12_939.jpg,0.1,-0.04061073809862137,-0.14061073809862137,0.14061073809862137,0
455,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_13_009.jpg,0.25,0.008133289404213428,-0.24186671059578657,0.24186671059578657,0
456,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_13_078.jpg,0.45,0.1696465164422989,-0.2803534835577011,0.2803534835577011,0
457,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_13_145.jpg,0.6000001,-0.05069606006145477,-0.6506961600614548,0.6506961600614548,0
458,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_13_212.jpg,0.0,0.00025926483795046806,0.00025926483795046806,0.00025926483795046806,0
459,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_13_284.jpg,0.0,-0.0270009133964777,-0.0270009133964777,0.0270009133964777,0
460,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_13_352.jpg,0.0,-0.013994447886943817,-0.013994447886943817,0.013994447886943817,0
461,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_13_425.jpg,0.0,-0.06164678558707237,-0.06164678558707237,0.06164678558707237,0
462,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_13_497.jpg,0.2,-0.04829299822449684,-0.24829299822449685,0.24829299822449685,0
463,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_13_565.jpg,0.35,-0.0037450820673257113,-0.3537450820673257,0.3537450820673257,0
464,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_13_634.jpg,0.5000001,-0.04893193766474724,-0.5489320376647472,0.5489320376647472,0
465,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_13_705.jpg,0.7,0.09226959198713303,-0.6077304080128669,0.6077304080128669,0
466,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_13_773.jpg,0.0,0.2088351547718048,0.2088351547718048,0.2088351547718048,0
467,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_13_843.jpg,0.1,0.12946291267871857,0.02946291267871856,0.02946291267871856,0
468,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_13_910.jpg,0.0,-0.007506946101784706,-0.007506946101784706,0.007506946101784706,0
469,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_13_981.jpg,-0.1,-0.11749519407749176,-0.017495194077491755,0.017495194077491755,0
470,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_14_049.jpg,-0.25,-0.24450555443763733,0.005494445562362671,0.005494445562362671,0
471,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_14_118.jpg,-0.45,-0.24739184975624084,0.20260815024375917,0.20260815024375917,0
472,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_14_185.jpg,-0.6000001,-0.34805044531822205,0.251949654681778,0.251949654681778,0
473,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_14_255.jpg,-0.7500002,-0.5948503613471985,0.15514983865280152,0.15514983865280152,0
474,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_14_323.jpg,-0.9500002,-0.39093467593193054,0.5590655240680694,0.5590655240680694,1
475,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_14_394.jpg,0.0,-0.2870359718799591,-0.2870359718799591,0.2870359718799591,1
476,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_14_461.jpg,0.0,-0.05959346145391464,-0.05959346145391464,0.05959346145391464,1
477,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_14_528.jpg,0.0,0.011594758369028568,0.011594758369028568,0.011594758369028568,1
478,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_14_596.jpg,0.0,0.22564148902893066,0.22564148902893066,0.22564148902893066,1
479,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_14_667.jpg,-0.1,-0.006475961767137051,0.09352403823286295,0.09352403823286295,1
480,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_14_736.jpg,-0.25,-0.2416141927242279,0.008385807275772095,0.008385807275772095,1
481,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_14_806.jpg,0.0,-0.12508556246757507,-0.12508556246757507,0.12508556246757507,1
482,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_14_877.jpg,-0.2,-0.05173191428184509,0.14826808571815492,0.14826808571815492,1
483,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_14_946.jpg,-0.35,-0.12882331013679504,0.22117668986320493,0.22117668986320493,1
484,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_15_017.jpg,0.0,-0.08207669109106064,-0.08207669109106064,0.08207669109106064,1
485,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_15_086.jpg,-0.1,-0.1479087620973587,-0.0479087620973587,0.0479087620973587,1
486,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_15_158.jpg,-0.3,-0.23401688039302826,0.06598311960697173,0.06598311960697173,1
487,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_15_229.jpg,0.0,-0.3016183078289032,-0.3016183078289032,0.3016183078289032,1
488,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_15_301.jpg,-0.05,-0.4344107210636139,-0.3844107210636139,0.3844107210636139,1
489,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_15_368.jpg,-0.2,-0.4810945391654968,-0.2810945391654968,0.2810945391654968,1
490,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_15_436.jpg,-0.4,-0.5861800909042358,-0.18618009090423582,0.18618009090423582,1
491,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_15_504.jpg,-0.5500001,-0.6134318113327026,-0.06343171133270264,0.06343171133270264,1
492,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_15_576.jpg,-0.7,-0.669113039970398,0.030886960029602006,0.030886960029602006,0
493,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_15_649.jpg,-0.9000002,-0.6460033655166626,0.25399683448333743,0.25399683448333743,0
494,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_15_716.jpg,-1.0,-0.21453292667865753,0.7854670733213425,0.7854670733213425,0
495,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_15_786.jpg,-1.0,-0.2899889051914215,0.7100110948085785,0.7100110948085785,0
496,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_15_852.jpg,-1.0,-0.2525390088558197,0.7474609911441803,0.7474609911441803,0
497,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_15_920.jpg,0.0,-0.22141824662685394,-0.22141824662685394,0.22141824662685394,0
498,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_15_992.jpg,0.0,-0.5595865249633789,-0.5595865249633789,0.5595865249633789,1
499,jungle_test_contiguous,complete_dataset/self_driving_car_dataset_jungle/IMG/center_2022_04_10_12_45_16_063.jpg,0.0,-0.46583041548728943,-0.46583041548728943,0.46583041548728943,1
